"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"subject"	"item"
0.46033943792801	0.611958856109773	0.942491248219739	0.69314366980616	-1	0.0743691676186576	0.168659542192481	"s7"	"likeur"
0.449829092569932	0.799707641095052	0.951462706379312	0.36800644709626	-1	0.096496447201775	0.218841317301086	"s7"	"bijl"
0.74933070317585	0.938598324751502	0.960794650458166	0.501569814351481	-1	0.245996168376909	0.557887125378355	"s7"	"lijn"
0.625295853628655	0.654754852776453	0.194969531435602	0.592212126632718	1	0.158321534182678	0.175734565286047	"s7"	"zessen"
0.451341561525339	0.654754852776453	0.638411105636519	0.343281849679456	-1	0.119829151011282	0.271756836845465	"s7"	"bibber"
0.713823728042215	0.968153666362306	0.800537344638342	0.470502539667318	-1	0.08340272537757	0.189146469299156	"s7"	"asiel"
0.713329651038882	0.534698984459669	0.834994001960872	0.574806257110328	1	0.0671609065644627	0.1373858797965	"s7"	"kalkoenen"
0.589511350658443	0.694233128774739	0.951462706379312	0.562416652736924	1	0.0516695200693197	0.0987223029330451	"s7"	"klonten"
0.591922449366114	0.749484145191835	0.952708107388553	0.284399658028232	-1	0.25870572978139	0.586710747809343	"s7"	"dam"
0.617264351827187	0.681527619649175	0.953944829574626	0.537108398856677	-1	0.304292506381306	0.690095592867686	"s7"	"spel"
0.501376143331441	0.764901943917189	0.974482118602824	0.476410752616902	1	0.10700224783375	0.184759367556584	"s7"	"hanen"
0.553449900333857	0.575778633149516	0.988884133143808	0.452539177366147	1	0.0958053786080441	0.133264975925396	"s7"	"worsten"
0.496480924946761	0.699740534870012	0.527156233819096	0.322529631985887	1	0.111829592319777	0.225205663111039	"s7"	"engelen"
0.661812885969383	0.501095764246442	0.531649357745152	0.468524398589787	-1	0.078591724288699	0.17823574826894	"s7"	"kolf"
0.810544551360945	0.710607922383484	0.699508248800057	0.511060342697881	1	0.163619704120708	0.252918967855201	"s7"	"angsten"
0.629838839242221	0.860040984949268	0.719065880565337	0.538940161450082	1	0.243699250020094	0.119498015141987	"s7"	"boeketten"
0.550883569500815	0.741626126112331	0.94639182095921	0.669752505690857	1	0.182746483145204	0.433380365229477	"s7"	"geiten"
0.615529648039775	0.604426767363637	0.965475420657565	0.557053634416392	1	0.0905124238769898	0.130618272050732	"s7"	"mutsen"
0.670349716218276	0.926705112964165	0.982004631657463	0.605896114330613	1	0.0796418844690852	0.129703851110298	"s7"	"kwasten"
0.765439261117638	0.845313423309121	0.98444290830147	0.688514297381865	-1	0.345700560964845	0.784003643109045	"s7"	"blaas"
0.521927148547386	0.567162203945138	0.0719574530129951	0.340999768555942	1	0.0715939678051046	0.159910351892385	"s8"	"ossen"
0.605606585978162	0.719839587774804	0.548563951992064	0.452539177366147	1	0.0958053786080441	0.133264975925396	"s8"	"worsten"
0.56297980535965	0.69674268059689	0.690677127664483	0.538940161450082	1	0.243699250020094	0.119498015141987	"s8"	"boeketten"
0.855728064062375	0.788182048107749	0.731001060358269	0.562416652736924	1	0.0516695200693197	0.0987223029330451	"s8"	"klonten"
0.711845044974755	0.7289331908046	0.776560853168177	0.690060095146211	1	0.269787411574043	0.802815580353847	"s8"	"feiten"
0.711349382485481	0.759504894787071	0.820788909435587	0.402787532341519	1	0.0641155906271496	0.164246524102649	"s8"	"knollen"
0.616108423969446	0.80643593705643	0.884435262481733	0.254691834136716	1	0.0628944892607279	0.109497682735099	"s8"	"kwallen"
0.753513185742693	0.853496394872083	0.895622744952329	0.4321457888207	1	0.186032281609921	0.301924518117877	"s8"	"peren"
0.618994198761429	0.569636524931684	0.910397561612202	0.593934160382763	-1	0.326248660172323	0.739889277068764	"s8"	"gort"
0.698320574674095	0.997561646683798	0.913003613074117	0.69314366980616	-1	0.283325849981886	0.642545959291497	"s8"	"sleur"
0.672993465479974	0.994806760576782	0.914549070580975	0.718932000719991	1	0.0778096428039732	0.117179711421301	"s8"	"schachten"
0.608541713872277	0.901839850941342	0.945532405645271	0.752675126888697	-1	0.0598703736822081	0.135778174470259	"s8"	"klavier"
0.695274504774942	0.75995648303167	0.952708107388553	0.782406551520091	-1	0.0891299447704389	0.202135053570937	"s8"	"mineraal"
